4.0600 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
292.3038 	DATA 	Keypress: right
292.3171 	EXP 	fixation: autoDraw = False
292.3171 	EXP 	grating: autoDraw = False
292.3173 	EXP 	window1: recordFrameIntervals = False
293.3168 	EXP 	fixation: autoDraw = True
294.3168 	EXP 	fixation: autoDraw = False
294.3168 	EXP 	grating: autoDraw = True
294.3168 	EXP 	grating: tex = 'sin'
294.5862 	EXP 	window1: recordFrameIntervals = False
294.5876 	DATA 	Keypress: left
294.6004 	EXP 	fixation: autoDraw = False
294.6004 	EXP 	grating: autoDraw = False
294.6007 	EXP 	window1: recordFrameIntervals = False
295.5998 	EXP 	fixation: autoDraw = True
296.6000 	EXP 	fixation: autoDraw = False
296.6000 	EXP 	grating: autoDraw = True
296.6000 	EXP 	grating: tex = 'sin'
296.8864 	EXP 	window1: recordFrameIntervals = False
296.8879 	DATA 	Keypress: right
296.9000 	EXP 	grating: autoDraw = False
296.9000 	EXP 	fixation: autoDraw = False
296.9000 	EXP 	grating: autoDraw = False
296.9003 	EXP 	window1: recordFrameIntervals = False
297.8997 	EXP 	fixation: autoDraw = True
298.9000 	EXP 	fixation: autoDraw = False
298.9000 	EXP 	grating: autoDraw = True
298.9000 	EXP 	grating: tex = 'sin'
299.1999 	EXP 	grating: autoDraw = False
299.2192 	EXP 	window1: recordFrameIntervals = False
299.2206 	DATA 	Keypress: left
299.2333 	EXP 	fixation: autoDraw = False
299.2333 	EXP 	grating: autoDraw = False
299.2335 	EXP 	window1: recordFrameIntervals = False
300.2328 	EXP 	fixation: autoDraw = True
301.2330 	EXP 	fixation: autoDraw = False
301.2330 	EXP 	grating: autoDraw = True
301.2330 	EXP 	grating: tex = 'sin'
301.5333 	EXP 	grating: autoDraw = False
301.5521 	EXP 	window1: recordFrameIntervals = False
301.5535 	DATA 	Keypress: right
301.5663 	EXP 	fixation: autoDraw = False
301.5663 	EXP 	grating: autoDraw = False
301.5666 	EXP 	window1: recordFrameIntervals = False
302.5660 	EXP 	fixation: autoDraw = True
303.5662 	EXP 	fixation: autoDraw = False
303.5662 	EXP 	grating: autoDraw = True
303.5662 	EXP 	grating: tex = 'sin'
303.8661 	EXP 	grating: autoDraw = False
303.8894 	EXP 	window1: recordFrameIntervals = False
303.8910 	DATA 	Keypress: left
303.8993 	EXP 	fixation: autoDraw = False
303.8993 	EXP 	grating: autoDraw = False
303.8995 	EXP 	window1: recordFrameIntervals = False
304.8992 	EXP 	fixation: autoDraw = True
305.9004 	EXP 	fixation: autoDraw = False
305.9004 	EXP 	grating: autoDraw = True
305.9004 	EXP 	grating: tex = 'sin'
306.2015 	EXP 	window1: recordFrameIntervals = False
306.2028 	DATA 	Keypress: right
306.2161 	EXP 	grating: autoDraw = False
306.2161 	EXP 	fixation: autoDraw = False
306.2161 	EXP 	grating: autoDraw = False
306.2163 	EXP 	window1: recordFrameIntervals = False
307.2156 	EXP 	fixation: autoDraw = True
308.2160 	EXP 	fixation: autoDraw = False
308.2160 	EXP 	grating: autoDraw = True
308.2160 	EXP 	grating: tex = 'sin'
308.5160 	EXP 	grating: autoDraw = False
308.7518 	EXP 	window1: recordFrameIntervals = False
308.7532 	DATA 	Keypress: right
308.7659 	EXP 	fixation: autoDraw = False
308.7659 	EXP 	grating: autoDraw = False
308.7662 	EXP 	window1: recordFrameIntervals = False
309.7655 	EXP 	fixation: autoDraw = True
310.7657 	EXP 	fixation: autoDraw = False
310.7657 	EXP 	grating: autoDraw = True
310.7657 	EXP 	grating: tex = 'sin'
311.0660 	EXP 	grating: autoDraw = False
311.1349 	EXP 	window1: recordFrameIntervals = False
311.1369 	DATA 	Keypress: right
311.1490 	EXP 	fixation: autoDraw = False
311.1490 	EXP 	grating: autoDraw = False
311.1493 	EXP 	window1: recordFrameIntervals = False
312.1487 	EXP 	fixation: autoDraw = True
313.1488 	EXP 	fixation: autoDraw = False
313.1488 	EXP 	grating: autoDraw = True
313.1488 	EXP 	grating: tex = 'sin'
313.4489 	EXP 	grating: autoDraw = False
313.4851 	EXP 	window1: recordFrameIntervals = False
313.4867 	DATA 	Keypress: right
313.4989 	EXP 	fixation: autoDraw = False
313.4989 	EXP 	grating: autoDraw = False
313.4992 	EXP 	window1: recordFrameIntervals = False
314.4985 	EXP 	fixation: autoDraw = True
315.4988 	EXP 	fixation: autoDraw = False
315.4988 	EXP 	grating: autoDraw = True
315.4988 	EXP 	grating: tex = 'sin'
315.7686 	EXP 	window1: recordFrameIntervals = False
315.7700 	DATA 	Keypress: left
315.7820 	EXP 	fixation: autoDraw = False
315.7820 	EXP 	grating: autoDraw = False
315.7823 	EXP 	window1: recordFrameIntervals = False
316.7816 	EXP 	fixation: autoDraw = True
317.7820 	EXP 	fixation: autoDraw = False
317.7820 	EXP 	grating: autoDraw = True
317.7820 	EXP 	grating: tex = 'sin'
318.0679 	EXP 	window1: recordFrameIntervals = False
318.0694 	DATA 	Keypress: right
318.0819 	EXP 	grating: autoDraw = False
318.0819 	EXP 	fixation: autoDraw = False
318.0819 	EXP 	grating: autoDraw = False
318.0823 	EXP 	window1: recordFrameIntervals = False
319.0815 	EXP 	fixation: autoDraw = True
320.0836 	EXP 	fixation: autoDraw = False
320.0836 	EXP 	grating: autoDraw = True
320.0836 	EXP 	grating: tex = 'sin'
320.3987 	EXP 	grating: autoDraw = False
320.4847 	EXP 	window1: recordFrameIntervals = False
320.4862 	DATA 	Keypress: left
320.4984 	EXP 	fixation: autoDraw = False
320.4984 	EXP 	grating: autoDraw = False
320.4987 	EXP 	window1: recordFrameIntervals = False
321.4980 	EXP 	fixation: autoDraw = True
322.4984 	EXP 	fixation: autoDraw = False
322.4984 	EXP 	grating: autoDraw = True
322.4984 	EXP 	grating: tex = 'sin'
322.7982 	EXP 	grating: autoDraw = False
322.8840 	EXP 	window1: recordFrameIntervals = False
322.8855 	DATA 	Keypress: left
322.8983 	EXP 	fixation: autoDraw = False
322.8983 	EXP 	grating: autoDraw = False
322.8986 	EXP 	window1: recordFrameIntervals = False
323.8980 	EXP 	fixation: autoDraw = True
324.8982 	EXP 	fixation: autoDraw = False
324.8982 	EXP 	grating: autoDraw = True
324.8982 	EXP 	grating: tex = 'sin'
325.1981 	EXP 	grating: autoDraw = False
325.2839 	EXP 	window1: recordFrameIntervals = False
325.2855 	DATA 	Keypress: right
325.2981 	EXP 	fixation: autoDraw = False
325.2981 	EXP 	grating: autoDraw = False
325.2983 	EXP 	window1: recordFrameIntervals = False
326.2977 	EXP 	fixation: autoDraw = True
327.2978 	EXP 	fixation: autoDraw = False
327.2978 	EXP 	grating: autoDraw = True
327.2978 	EXP 	grating: tex = 'sin'
327.5980 	EXP 	grating: autoDraw = False
327.6006 	EXP 	window1: recordFrameIntervals = False
327.6021 	DATA 	Keypress: left
327.6146 	EXP 	fixation: autoDraw = False
327.6146 	EXP 	grating: autoDraw = False
327.6150 	EXP 	window1: recordFrameIntervals = False
328.6143 	EXP 	fixation: autoDraw = True
329.6171 	EXP 	fixation: autoDraw = False
329.6171 	EXP 	grating: autoDraw = True
329.6171 	EXP 	grating: tex = 'sin'
329.9004 	EXP 	window1: recordFrameIntervals = False
329.9019 	DATA 	Keypress: right
329.9144 	EXP 	fixation: autoDraw = False
329.9144 	EXP 	grating: autoDraw = False
329.9148 	EXP 	window1: recordFrameIntervals = False
330.9140 	EXP 	fixation: autoDraw = True
331.9142 	EXP 	fixation: autoDraw = False
331.9142 	EXP 	grating: autoDraw = True
331.9142 	EXP 	grating: tex = 'sin'
332.2141 	EXP 	grating: autoDraw = False
332.2498 	EXP 	window1: recordFrameIntervals = False
332.2510 	DATA 	Keypress: left
332.2641 	EXP 	fixation: autoDraw = False
332.2641 	EXP 	grating: autoDraw = False
332.2643 	EXP 	window1: recordFrameIntervals = False
333.2638 	EXP 	fixation: autoDraw = True
334.2641 	EXP 	fixation: autoDraw = False
334.2641 	EXP 	grating: autoDraw = True
334.2641 	EXP 	grating: tex = 'sin'
334.5505 	EXP 	window1: recordFrameIntervals = False
334.5519 	DATA 	Keypress: right
334.5641 	EXP 	grating: autoDraw = False
334.5641 	EXP 	fixation: autoDraw = False
334.5641 	EXP 	grating: autoDraw = False
334.5644 	EXP 	window1: recordFrameIntervals = False
335.5637 	EXP 	fixation: autoDraw = True
336.5639 	EXP 	fixation: autoDraw = False
336.5639 	EXP 	grating: autoDraw = True
336.5639 	EXP 	grating: tex = 'sin'
336.8640 	EXP 	grating: autoDraw = False
336.8826 	EXP 	window1: recordFrameIntervals = False
336.8839 	DATA 	Keypress: left
336.8971 	EXP 	fixation: autoDraw = False
336.8971 	EXP 	grating: autoDraw = False
336.8975 	EXP 	window1: recordFrameIntervals = False
337.8970 	EXP 	fixation: autoDraw = True
338.8971 	EXP 	fixation: autoDraw = False
338.8971 	EXP 	grating: autoDraw = True
338.8971 	EXP 	grating: tex = 'sin'
339.1970 	EXP 	grating: autoDraw = False
339.2664 	EXP 	window1: recordFrameIntervals = False
339.2680 	DATA 	Keypress: left
339.2807 	EXP 	fixation: autoDraw = False
339.2807 	EXP 	grating: autoDraw = False
339.2811 	EXP 	window1: recordFrameIntervals = False
340.2802 	EXP 	fixation: autoDraw = True
341.2801 	EXP 	fixation: autoDraw = False
341.2801 	EXP 	grating: autoDraw = True
341.2801 	EXP 	grating: tex = 'sin'
341.5482 	EXP 	window1: recordFrameIntervals = False
341.5492 	DATA 	Keypress: right
341.5633 	EXP 	fixation: autoDraw = False
341.5633 	EXP 	grating: autoDraw = False
341.5635 	EXP 	window1: recordFrameIntervals = False
342.5632 	EXP 	fixation: autoDraw = True
343.5633 	EXP 	fixation: autoDraw = False
343.5633 	EXP 	grating: autoDraw = True
343.5633 	EXP 	grating: tex = 'sin'
343.8635 	EXP 	grating: autoDraw = False
343.8993 	EXP 	window1: recordFrameIntervals = False
343.9008 	DATA 	Keypress: right
343.9135 	EXP 	fixation: autoDraw = False
343.9135 	EXP 	grating: autoDraw = False
343.9138 	EXP 	window1: recordFrameIntervals = False
344.9130 	EXP 	fixation: autoDraw = True
345.9158 	EXP 	fixation: autoDraw = False
345.9158 	EXP 	grating: autoDraw = True
345.9158 	EXP 	grating: tex = 'sin'
346.1823 	EXP 	window1: recordFrameIntervals = False
346.1838 	DATA 	Keypress: left
346.1966 	EXP 	fixation: autoDraw = False
346.1966 	EXP 	grating: autoDraw = False
346.1968 	EXP 	window1: recordFrameIntervals = False
347.1963 	EXP 	fixation: autoDraw = True
348.1964 	EXP 	fixation: autoDraw = False
348.1964 	EXP 	grating: autoDraw = True
348.1964 	EXP 	grating: tex = 'sin'
348.4489 	EXP 	window1: recordFrameIntervals = False
348.4504 	DATA 	Keypress: right
348.4630 	EXP 	fixation: autoDraw = False
348.4630 	EXP 	grating: autoDraw = False
348.4634 	EXP 	window1: recordFrameIntervals = False
349.4627 	EXP 	fixation: autoDraw = True
350.4628 	EXP 	fixation: autoDraw = False
350.4628 	EXP 	grating: autoDraw = True
350.4628 	EXP 	grating: tex = 'sin'
350.7629 	EXP 	grating: autoDraw = False
350.8821 	EXP 	window1: recordFrameIntervals = False
350.8836 	DATA 	Keypress: right
350.8962 	EXP 	fixation: autoDraw = False
350.8962 	EXP 	grating: autoDraw = False
350.8965 	EXP 	window1: recordFrameIntervals = False
351.8959 	EXP 	fixation: autoDraw = True
352.8961 	EXP 	fixation: autoDraw = False
352.8961 	EXP 	grating: autoDraw = True
352.8961 	EXP 	grating: tex = 'sin'
353.1962 	EXP 	grating: autoDraw = False
353.2489 	EXP 	window1: recordFrameIntervals = False
353.2504 	DATA 	Keypress: right
353.2628 	EXP 	fixation: autoDraw = False
353.2628 	EXP 	grating: autoDraw = False
353.2631 	EXP 	window1: recordFrameIntervals = False
354.2623 	EXP 	fixation: autoDraw = True
355.2628 	EXP 	fixation: autoDraw = False
355.2628 	EXP 	grating: autoDraw = True
355.2628 	EXP 	grating: tex = 'sin'
355.5625 	EXP 	grating: autoDraw = False
355.5655 	EXP 	window1: recordFrameIntervals = False
355.5670 	DATA 	Keypress: right
355.5793 	EXP 	fixation: autoDraw = False
355.5793 	EXP 	grating: autoDraw = False
355.5797 	EXP 	window1: recordFrameIntervals = False
356.5789 	EXP 	fixation: autoDraw = True
357.5792 	EXP 	fixation: autoDraw = False
357.5792 	EXP 	grating: autoDraw = True
357.5792 	EXP 	grating: tex = 'sin'
357.8791 	EXP 	grating: autoDraw = False
357.8821 	EXP 	window1: recordFrameIntervals = False
357.8839 	DATA 	Keypress: right
357.8958 	EXP 	fixation: autoDraw = False
357.8958 	EXP 	grating: autoDraw = False
357.8961 	EXP 	window1: recordFrameIntervals = False
358.8956 	EXP 	fixation: autoDraw = True
359.8957 	EXP 	fixation: autoDraw = False
359.8957 	EXP 	grating: autoDraw = True
359.8957 	EXP 	grating: tex = 'sin'
360.1955 	EXP 	grating: autoDraw = False
360.2813 	EXP 	window1: recordFrameIntervals = False
360.2828 	DATA 	Keypress: left
360.2956 	EXP 	fixation: autoDraw = False
360.2956 	EXP 	grating: autoDraw = False
360.2958 	EXP 	window1: recordFrameIntervals = False
361.2952 	EXP 	fixation: autoDraw = True
362.2954 	EXP 	fixation: autoDraw = False
362.2954 	EXP 	grating: autoDraw = True
362.2954 	EXP 	grating: tex = 'sin'
362.5955 	EXP 	grating: autoDraw = False
362.5984 	EXP 	window1: recordFrameIntervals = False
362.6003 	DATA 	Keypress: right
362.6119 	EXP 	fixation: autoDraw = False
362.6119 	EXP 	grating: autoDraw = False
362.6122 	EXP 	window1: recordFrameIntervals = False
363.6118 	EXP 	fixation: autoDraw = True
364.6119 	EXP 	fixation: autoDraw = False
364.6119 	EXP 	grating: autoDraw = True
364.6119 	EXP 	grating: tex = 'sin'
364.9119 	EXP 	grating: autoDraw = False
365.0640 	EXP 	window1: recordFrameIntervals = False
365.0653 	DATA 	Keypress: right
365.0785 	EXP 	fixation: autoDraw = False
365.0785 	EXP 	grating: autoDraw = False
365.0787 	EXP 	window1: recordFrameIntervals = False
366.0783 	EXP 	fixation: autoDraw = True
367.0785 	EXP 	fixation: autoDraw = False
367.0785 	EXP 	grating: autoDraw = True
367.0785 	EXP 	grating: tex = 'sin'
367.3784 	EXP 	grating: autoDraw = False
367.4142 	EXP 	window1: recordFrameIntervals = False
367.4158 	DATA 	Keypress: right
367.4285 	EXP 	fixation: autoDraw = False
367.4285 	EXP 	grating: autoDraw = False
367.4288 	EXP 	window1: recordFrameIntervals = False
368.4280 	EXP 	fixation: autoDraw = True
369.4287 	EXP 	fixation: autoDraw = False
369.4287 	EXP 	grating: autoDraw = True
369.4287 	EXP 	grating: tex = 'sin'
369.7142 	EXP 	window1: recordFrameIntervals = False
369.7157 	DATA 	Keypress: right
369.7283 	EXP 	grating: autoDraw = False
369.7283 	EXP 	fixation: autoDraw = False
369.7283 	EXP 	grating: autoDraw = False
369.7286 	EXP 	window1: recordFrameIntervals = False
370.7279 	EXP 	fixation: autoDraw = True
371.7281 	EXP 	fixation: autoDraw = False
371.7281 	EXP 	grating: autoDraw = True
371.7281 	EXP 	grating: tex = 'sin'
372.0139 	EXP 	window1: recordFrameIntervals = False
372.0154 	DATA 	Keypress: left
372.0283 	EXP 	grating: autoDraw = False
372.0283 	EXP 	fixation: autoDraw = False
372.0283 	EXP 	grating: autoDraw = False
372.0285 	EXP 	window1: recordFrameIntervals = False
373.0278 	EXP 	fixation: autoDraw = True
374.0279 	EXP 	fixation: autoDraw = False
374.0279 	EXP 	grating: autoDraw = True
374.0279 	EXP 	grating: tex = 'sin'
374.3279 	EXP 	grating: autoDraw = False
374.3639 	EXP 	window1: recordFrameIntervals = False
374.3654 	DATA 	Keypress: right
374.3779 	EXP 	fixation: autoDraw = False
374.3779 	EXP 	grating: autoDraw = False
374.3782 	EXP 	window1: recordFrameIntervals = False
375.3776 	EXP 	fixation: autoDraw = True
376.3779 	EXP 	fixation: autoDraw = False
376.3779 	EXP 	grating: autoDraw = True
376.3779 	EXP 	grating: tex = 'sin'
376.6779 	EXP 	grating: autoDraw = False
376.6804 	EXP 	window1: recordFrameIntervals = False
376.6819 	DATA 	Keypress: left
376.6945 	EXP 	fixation: autoDraw = False
376.6945 	EXP 	grating: autoDraw = False
376.6948 	EXP 	window1: recordFrameIntervals = False
377.6941 	EXP 	fixation: autoDraw = True
378.6943 	EXP 	fixation: autoDraw = False
378.6943 	EXP 	grating: autoDraw = True
378.6943 	EXP 	grating: tex = 'sin'
378.9472 	EXP 	window1: recordFrameIntervals = False
378.9487 	DATA 	Keypress: right
378.9609 	EXP 	fixation: autoDraw = False
378.9609 	EXP 	grating: autoDraw = False
378.9612 	EXP 	window1: recordFrameIntervals = False
379.9606 	EXP 	fixation: autoDraw = True
380.9607 	EXP 	fixation: autoDraw = False
380.9607 	EXP 	grating: autoDraw = True
380.9607 	EXP 	grating: tex = 'sin'
381.2607 	EXP 	grating: autoDraw = False
381.7130 	EXP 	window1: recordFrameIntervals = False
381.7142 	DATA 	Keypress: right
381.7276 	EXP 	fixation: autoDraw = False
381.7276 	EXP 	grating: autoDraw = False
381.7279 	EXP 	window1: recordFrameIntervals = False
382.7271 	EXP 	fixation: autoDraw = True
383.7271 	EXP 	fixation: autoDraw = False
383.7271 	EXP 	grating: autoDraw = True
383.7271 	EXP 	grating: tex = 'sin'
383.9801 	EXP 	window1: recordFrameIntervals = False
383.9814 	DATA 	Keypress: left
383.9939 	EXP 	fixation: autoDraw = False
383.9939 	EXP 	grating: autoDraw = False
383.9941 	EXP 	window1: recordFrameIntervals = False
384.9936 	EXP 	fixation: autoDraw = True
385.9942 	EXP 	fixation: autoDraw = False
385.9942 	EXP 	grating: autoDraw = True
385.9942 	EXP 	grating: tex = 'sin'
386.2938 	EXP 	grating: autoDraw = False
386.4968 	EXP 	window1: recordFrameIntervals = False
386.4985 	DATA 	Keypress: left
386.5106 	EXP 	fixation: autoDraw = False
386.5106 	EXP 	grating: autoDraw = False
386.5109 	EXP 	window1: recordFrameIntervals = False
387.5101 	EXP 	fixation: autoDraw = True
388.5102 	EXP 	fixation: autoDraw = False
388.5102 	EXP 	grating: autoDraw = True
388.5102 	EXP 	grating: tex = 'sin'
388.8101 	EXP 	grating: autoDraw = False
388.8958 	EXP 	window1: recordFrameIntervals = False
388.8971 	DATA 	Keypress: left
388.9102 	EXP 	fixation: autoDraw = False
388.9102 	EXP 	grating: autoDraw = False
388.9104 	EXP 	window1: recordFrameIntervals = False
389.9099 	EXP 	fixation: autoDraw = True
390.9101 	EXP 	fixation: autoDraw = False
390.9101 	EXP 	grating: autoDraw = True
390.9101 	EXP 	grating: tex = 'sin'
391.2100 	EXP 	grating: autoDraw = False
391.2121 	EXP 	window1: recordFrameIntervals = False
391.2134 	DATA 	Keypress: left
391.2268 	EXP 	fixation: autoDraw = False
391.2268 	EXP 	grating: autoDraw = False
391.2270 	EXP 	window1: recordFrameIntervals = False
392.2265 	EXP 	fixation: autoDraw = True
393.2267 	EXP 	fixation: autoDraw = False
393.2267 	EXP 	grating: autoDraw = True
393.2267 	EXP 	grating: tex = 'sin'
393.5263 	EXP 	grating: autoDraw = False
393.5633 	DATA 	Keypress: right
393.5788 	EXP 	window1: recordFrameIntervals = False
393.5936 	EXP 	fixation: autoDraw = False
393.5936 	EXP 	grating: autoDraw = False
393.5939 	EXP 	window1: recordFrameIntervals = False
394.5929 	EXP 	fixation: autoDraw = True
395.5931 	EXP 	fixation: autoDraw = False
395.5931 	EXP 	grating: autoDraw = True
395.5931 	EXP 	grating: tex = 'sin'
395.8933 	EXP 	grating: autoDraw = False
395.9625 	EXP 	window1: recordFrameIntervals = False
395.9643 	DATA 	Keypress: left
395.9764 	EXP 	fixation: autoDraw = False
395.9764 	EXP 	grating: autoDraw = False
395.9767 	EXP 	window1: recordFrameIntervals = False
396.9760 	EXP 	fixation: autoDraw = True
397.9763 	EXP 	fixation: autoDraw = False
397.9763 	EXP 	grating: autoDraw = True
397.9763 	EXP 	grating: tex = 'sin'
398.2764 	EXP 	grating: autoDraw = False
398.4119 	EXP 	window1: recordFrameIntervals = False
398.4134 	DATA 	Keypress: left
398.4262 	EXP 	fixation: autoDraw = False
398.4262 	EXP 	grating: autoDraw = False
398.4265 	EXP 	window1: recordFrameIntervals = False
399.4259 	EXP 	fixation: autoDraw = True
400.4262 	EXP 	fixation: autoDraw = False
400.4262 	EXP 	grating: autoDraw = True
400.4262 	EXP 	grating: tex = 'sin'
400.6623 	EXP 	window1: recordFrameIntervals = False
400.6638 	DATA 	Keypress: right
400.6762 	EXP 	fixation: autoDraw = False
400.6762 	EXP 	grating: autoDraw = False
400.6766 	EXP 	window1: recordFrameIntervals = False
401.6757 	EXP 	fixation: autoDraw = True
402.6758 	EXP 	fixation: autoDraw = False
402.6758 	EXP 	grating: autoDraw = True
402.6758 	EXP 	grating: tex = 'sin'
402.9759 	EXP 	grating: autoDraw = False
403.0950 	EXP 	window1: recordFrameIntervals = False
403.0964 	DATA 	Keypress: left
403.1093 	EXP 	fixation: autoDraw = False
403.1093 	EXP 	grating: autoDraw = False
403.1095 	EXP 	window1: recordFrameIntervals = False
404.1088 	EXP 	fixation: autoDraw = True
405.1091 	EXP 	fixation: autoDraw = False
405.1091 	EXP 	grating: autoDraw = True
405.1091 	EXP 	grating: tex = 'sin'
405.4092 	EXP 	grating: autoDraw = False
405.4281 	EXP 	window1: recordFrameIntervals = False
405.4295 	DATA 	Keypress: left
405.4424 	EXP 	fixation: autoDraw = False
405.4424 	EXP 	grating: autoDraw = False
405.4427 	EXP 	window1: recordFrameIntervals = False
406.4420 	EXP 	fixation: autoDraw = True
407.4423 	EXP 	fixation: autoDraw = False
407.4423 	EXP 	grating: autoDraw = True
407.4423 	EXP 	grating: tex = 'sin'
407.7425 	EXP 	grating: autoDraw = False
407.8449 	EXP 	window1: recordFrameIntervals = False
407.8463 	DATA 	Keypress: left
407.8590 	EXP 	fixation: autoDraw = False
407.8590 	EXP 	grating: autoDraw = False
407.8593 	EXP 	window1: recordFrameIntervals = False
408.8585 	EXP 	fixation: autoDraw = True
409.8588 	EXP 	fixation: autoDraw = False
409.8588 	EXP 	grating: autoDraw = True
409.8588 	EXP 	grating: tex = 'sin'
410.1292 	DATA 	Keypress: right
410.1445 	EXP 	window1: recordFrameIntervals = False
410.1588 	EXP 	grating: autoDraw = False
410.1588 	EXP 	fixation: autoDraw = False
410.1588 	EXP 	grating: autoDraw = False
410.1591 	EXP 	window1: recordFrameIntervals = False
411.1584 	EXP 	fixation: autoDraw = True
412.1588 	EXP 	fixation: autoDraw = False
412.1588 	EXP 	grating: autoDraw = True
412.1588 	EXP 	grating: tex = 'sin'
412.4585 	EXP 	grating: autoDraw = False
412.5111 	EXP 	window1: recordFrameIntervals = False
412.5126 	DATA 	Keypress: right
412.5253 	EXP 	fixation: autoDraw = False
412.5253 	EXP 	grating: autoDraw = False
412.5256 	EXP 	window1: recordFrameIntervals = False
413.5248 	EXP 	fixation: autoDraw = True
414.5250 	EXP 	fixation: autoDraw = False
414.5250 	EXP 	grating: autoDraw = True
414.5250 	EXP 	grating: tex = 'sin'
414.8253 	EXP 	grating: autoDraw = False
414.9108 	EXP 	window1: recordFrameIntervals = False
414.9123 	DATA 	Keypress: right
414.9251 	EXP 	fixation: autoDraw = False
414.9251 	EXP 	grating: autoDraw = False
414.9254 	EXP 	window1: recordFrameIntervals = False
415.9246 	EXP 	fixation: autoDraw = True
416.9255 	EXP 	fixation: autoDraw = False
416.9255 	EXP 	grating: autoDraw = True
416.9255 	EXP 	grating: tex = 'sin'
417.2249 	EXP 	grating: autoDraw = False
417.2442 	EXP 	window1: recordFrameIntervals = False
417.2457 	DATA 	Keypress: right
417.2583 	EXP 	fixation: autoDraw = False
417.2583 	EXP 	grating: autoDraw = False
417.2586 	EXP 	window1: recordFrameIntervals = False
418.2578 	EXP 	fixation: autoDraw = True
419.2582 	EXP 	fixation: autoDraw = False
419.2582 	EXP 	grating: autoDraw = True
419.2582 	EXP 	grating: tex = 'sin'
419.5581 	EXP 	grating: autoDraw = False
419.6105 	EXP 	window1: recordFrameIntervals = False
419.6119 	DATA 	Keypress: right
419.6249 	EXP 	fixation: autoDraw = False
419.6249 	EXP 	grating: autoDraw = False
419.6252 	EXP 	window1: recordFrameIntervals = False
420.6245 	EXP 	fixation: autoDraw = True
421.6248 	EXP 	fixation: autoDraw = False
421.6248 	EXP 	grating: autoDraw = True
421.6248 	EXP 	grating: tex = 'sin'
421.9246 	EXP 	grating: autoDraw = False
421.9437 	EXP 	window1: recordFrameIntervals = False
421.9451 	DATA 	Keypress: left
421.9578 	EXP 	fixation: autoDraw = False
421.9578 	EXP 	grating: autoDraw = False
421.9581 	EXP 	window1: recordFrameIntervals = False
422.9576 	EXP 	fixation: autoDraw = True
423.9577 	EXP 	fixation: autoDraw = False
423.9577 	EXP 	grating: autoDraw = True
423.9577 	EXP 	grating: tex = 'sin'
424.2577 	EXP 	grating: autoDraw = False
424.3444 	EXP 	window1: recordFrameIntervals = False
424.3456 	DATA 	Keypress: left
424.3577 	EXP 	fixation: autoDraw = False
424.3577 	EXP 	grating: autoDraw = False
424.3580 	EXP 	window1: recordFrameIntervals = False
425.3573 	EXP 	fixation: autoDraw = True
426.3576 	EXP 	fixation: autoDraw = False
426.3576 	EXP 	grating: autoDraw = True
426.3576 	EXP 	grating: tex = 'sin'
426.6575 	EXP 	grating: autoDraw = False
426.7435 	EXP 	window1: recordFrameIntervals = False
426.7450 	DATA 	Keypress: left
426.7576 	EXP 	fixation: autoDraw = False
426.7576 	EXP 	grating: autoDraw = False
426.7579 	EXP 	window1: recordFrameIntervals = False
427.7573 	EXP 	fixation: autoDraw = True
428.7573 	EXP 	fixation: autoDraw = False
428.7573 	EXP 	grating: autoDraw = True
428.7573 	EXP 	grating: tex = 'sin'
429.0574 	EXP 	grating: autoDraw = False
429.1598 	EXP 	window1: recordFrameIntervals = False
429.1610 	DATA 	Keypress: left
429.1740 	EXP 	fixation: autoDraw = False
429.1740 	EXP 	grating: autoDraw = False
429.1743 	EXP 	window1: recordFrameIntervals = False
430.1737 	EXP 	fixation: autoDraw = True
431.1739 	EXP 	fixation: autoDraw = False
431.1739 	EXP 	grating: autoDraw = True
431.1739 	EXP 	grating: tex = 'sin'
431.4599 	EXP 	window1: recordFrameIntervals = False
431.4613 	DATA 	Keypress: right
431.4738 	EXP 	grating: autoDraw = False
431.4738 	EXP 	fixation: autoDraw = False
431.4738 	EXP 	grating: autoDraw = False
431.4741 	EXP 	window1: recordFrameIntervals = False
432.4736 	EXP 	fixation: autoDraw = True
433.4739 	EXP 	fixation: autoDraw = False
433.4739 	EXP 	grating: autoDraw = True
433.4739 	EXP 	grating: tex = 'sin'
433.7737 	EXP 	grating: autoDraw = False
434.0773 	EXP 	window1: recordFrameIntervals = False
434.0788 	DATA 	Keypress: right
434.0904 	EXP 	fixation: autoDraw = False
434.0904 	EXP 	grating: autoDraw = False
434.0907 	EXP 	window1: recordFrameIntervals = False
435.0901 	EXP 	fixation: autoDraw = True
436.0907 	EXP 	fixation: autoDraw = False
436.0907 	EXP 	grating: autoDraw = True
436.0907 	EXP 	grating: tex = 'sin'
436.3100 	EXP 	window1: recordFrameIntervals = False
436.3114 	DATA 	Keypress: left
436.3235 	EXP 	fixation: autoDraw = False
436.3235 	EXP 	grating: autoDraw = False
436.3238 	EXP 	window1: recordFrameIntervals = False
437.3232 	EXP 	fixation: autoDraw = True
438.3235 	EXP 	fixation: autoDraw = False
438.3235 	EXP 	grating: autoDraw = True
438.3235 	EXP 	grating: tex = 'sin'
438.6233 	EXP 	grating: autoDraw = False
